Y Real,Y Predicho
160000000.00000003,198651086.91367865
415000000.0,505155864.64970255
320000000.00000006,237655797.60740995
120000000.0,46093970.11639404
500000000.0,325766903.61580944
750000000.0,761696570.1883073
990000000.0,768436052.8682323
640000000.0000001,785631173.0871911
560000000.0,408738225.9930682
307000000.0,396209458.95503664
530000000.00000006,797062231.4806457
265000000.00000003,223228955.0952921
570000000.0,337780568.949893
850000000.0,673835268.8726058
1800000000.0,1246456393.3772674
360000000.0,605106706.521626
398000000.0,475125657.80467176
535000000.0,586747455.164774
370000000.0,449875072.86163807
270000000.0,305599886.5563431
860000000.0,925208914.7559361
950000000.0,715270563.8239603
380000000.0,379940791.9346199
295000000.0,422994092.6656823
465000000.0,366013061.62495947
300000000.0,393397631.1661053
220000000.0,166473825.06311464
800000000.0,449619299.5312586
120000000.0,43419550.58679676
320000000.00000006,342063485.3232436
340000000.0,404016475.53084993
720000000.0,868128251.6799603
250000000.0,96461332.00023222
647500000.0,790310644.076437
330000000.0,280502882.1927686
470000000.0,559981085.7480712
520000000.0,459043201.67603254
320000000.00000006,361878216.9651141
680000000.0,824793523.1435351
360000000.0,397983063.66466
250000000.0,282622981.78047705
220000000.0,311055033.4031353
300000000.0,374444667.69829035
510000000.0,364973794.3240385
750000000.0,699686719.498826
670380000.0,876005486.4752159
380000000.0,564913079.3836808
2499000000.0,1628062578.97448
670000000.0,427491692.561007
650000000.0000001,958048867.0200896
135000000.0,113105504.18911123
169999000.0,162069173.92570972
270000000.0,308488694.32932997
1600000000.0,1291208306.9037423
265000000.00000003,235095899.08380747
850000000.0,1156818818.8866878
2000000000.0,1052409769.4776468
2100000000.0,1539640934.809654
560000000.0,747687745.313201
250000000.0,174095461.27960443
210000000.0,313544137.50080156
500000000.0,610182215.3277888
1649999999.9999998,1370090267.7189612
720000000.0,1042920523.8051891
280000000.0,320265551.6232648
510000000.0,436234685.2681527
360000000.0,310314954.78356314
450000000.0,522550271.10945034
250000000.0,305708655.69305277
810000000.0,773431025.7317467
660000000.0,1210870913.9559789
180000000.0,190735343.46602345
160000000.00000003,209691394.88344193
195000000.0,375410570.5178704
570000000.0,409614233.8843403
590000000.0,779266980.283112
150000000.0,141490305.5720253
1260000000.0000002,1271955743.2272716
3000000000.0,1886174575.418109
185000000.0,101120718.1727233
690000000.0,688943662.5451617
465000000.0,425982635.3767824
730000000.0,711141287.3143673
290000000.0,370291143.5437274
280000000.0,254989747.0913291
650000000.0000001,564172703.5137906
530000000.00000006,611485817.3231864
1350000000.0,1202285820.0856047
612533000.0,797033028.3254309
235000000.0,218830582.38184166
400000000.0,711955515.2016435
550000000.0,647811583.9994597
290000000.0,381638876.90074253
154999999.99999997,108504534.65639114
320000000.00000006,263085146.4004779
1100000000.0,809463436.2234921
185000000.0,144882515.27714252
290000000.0,392499425.9321208
300000000.0,265727380.78661776
195000000.0,211333621.69659424
240000000.0,281159512.8390193
690000000.0,654060256.73525
420000000.0,284743898.73628664
1500000000.0,996243660.3479438
200000000.0,149189913.01460648
405000000.0,239178760.5814066
275000000.0,291308166.7043214
267000000.0,342536620.9661808
440000000.0,702691600.0486016
330000000.0,267695645.30188227
680000000.0,336204656.3149357
490000000.0,771836206.6276937
550000000.0,578587335.9623513
630000000.0000001,885082584.880815
729000000.0,844053174.6862864
340000000.0,443375735.73880816
170000000.0,227142763.09229994
630000000.0000001,746120908.4305549
338000000.0,514681983.91456604
975000000.0,1118880816.2128267
1750000000.0,1698669717.5337586
245000000.0,265815212.79385853
130000000.0,251290600.60304976
190000000.0,156743644.7207055
950000000.0,867699524.0245261
350000000.0,429260864.37959814
420000000.0,726363940.1266117
1500000000.0,1408691502.6950035
970000000.0,1077111158.0078974
470000000.0,907107743.4028549
635000000.0,769514493.786664
160000000.00000003,79349701.83148956
235000000.0,219510768.60334253
180000000.0,207673532.16595316
295000000.0,303277736.36112404
340000000.0,433881214.49377203
270000000.0,352197178.00340414
1450000000.0,1076154250.2642608
210000000.0,365326895.5384927
350000000.0,231865003.46507025
1100000000.0,1478987965.9187458
770000000.0,700464169.005219
320000000.00000006,93755857.94581032
195000000.0,148809606.33712626
299900000.0,235291724.7376752
590000000.0,420127198.373734
1100000000.0,1050084147.9970369
540000000.0,619701411.1447878
225000000.0,219921764.17671347
314000000.0,380194947.7628503
613000000.0,783707650.4571257
810000000.0,1233008619.2287884
488000000.00000006,543517555.0146632
298000000.0,236665702.48782015
650000000.0000001,668359391.6336079
320000000.00000006,146919952.38559198
390000000.0,587429337.6514788
195000000.0,138072929.3843856
625000000.0,615173594.1496916
106000000.0,128515172.01486063
440000000.0,607212945.7981281
156000000.0,148722029.31678534
665000000.0,1021890480.7062583
154999999.99999997,157719567.24313974
265000000.00000003,247854630.41698074
500000000.0,512804345.79594374
1000000000.0,850981702.5133519
250000000.0,203803101.95674467
235000000.0,277494311.6005244
595000000.0,555951653.4113669
450000000.0,597547672.6441422
360000000.0,403728805.45057535
720000000.0,751873529.2295694
1520000000.0,1442893858.3171034
315000000.00000006,438070244.456007
490000000.0,557912233.5889544
420000000.0,379489398.8667388
170000000.0,204291209.7882228
210000000.0,133236907.09635496
650000000.0000001,408470974.3437724
140000000.0,66340114.08713007
1700000000.0,1471747757.8120742
350000000.0,287099986.6258373
400000000.0,337175185.2864275
140000000.0,103300624.40681934
692000000.0,-19642260.01227665
154999999.99999997,117595240.52099419
330000000.0,275595065.629704
360000000.0,388076906.44044447
240000000.0,272298440.3042555
130000000.0,84725275.1992445
330000000.0,415018636.4303589
1300000000.0000002,1496852341.1189847
340000000.0,83651200.09494448
650000000.0000001,678431405.7777815
390000000.0,503960145.8257165
260000000.0,240335266.04869318
2200000000.0,1564485858.72827
550000000.0,762534596.5160751
540000000.0,863121900.0868621
205000000.0,288159194.6400051
980000000.0,750893986.1598849
154999999.99999997,120041738.34325743
1600000000.0,1331828456.7255254
300000000.0,259679201.771667
248000000.0,194649400.23147488
160000000.00000003,-19616031.536509514
280000000.0,215152510.57850504
1200000000.0,757686337.1093345
260000000.0,255750810.98047113
450000000.0,350870077.5167494
120000000.0,70536713.49404192
295000000.0,241300809.50746918
320000000.00000006,404920159.5661068
180448000.0,233739073.5696187
1100000000.0,1111027166.883009
300000000.0,504086113.53092337
1580000000.0,1432967312.1742568
110000000.0,87473694.35374784
175000000.0,453197912.2755132
120000000.0,50786270.99547577
550000000.0,849578030.1584449
309999999.99999994,398925360.3497534
110000000.0,24336105.066267014
870000000.0,771417989.0487399
130000000.0,13638206.390125751
470000000.0,639286753.5353155
175000000.0,176011550.33317804
170000000.0,169305402.65461874
1180000000.0,1209969021.6755223
540000000.0,488275494.81428194
270000000.0,210382114.14716816
780000000.0,148069078.81895542
340000000.0,430808158.1291313
320000000.00000006,407943872.5448613
85000000.0,279797.67135190964
115000000.0,124767908.45896912
600000000.0,767475443.5541878
629999000.0,626582216.8646855
750000000.0,638706095.8629475
2900000000.0,1667676908.2433698
520000000.0,400847134.2438812
175000000.0,192494623.74373293
450000000.0,391891285.1788163
450000000.0,523562041.9059496
250000000.0,185481004.84198856
165000000.0,215573367.18790817
440000000.0,356606541.7953067
315000000.00000006,380901449.7066326
520000000.0,634404432.4000044
259999000.0,323995657.38713264
450000000.0,429767786.01422405
480000000.0,462517481.9895725
150000000.0,31497805.413476467
185000000.0,98523508.88871908
225000000.0,254720806.677495
270000000.0,318765739.7882695
321048000.0,345828239.4556289
240000000.0,275884959.62338734
390000000.0,560107173.1775255
680000000.0,583322607.0945888
1200000000.0,1397548793.624392
145000000.0,96625862.01704407
350000000.0,237201352.1424122
250000000.0,363053452.84445095
1100000000.0,1146475531.166945
440000000.0,345864150.2798705
730000000.0,831420215.2922478
180000000.0,92657973.58630657
187000000.0,288938681.3741398
455000000.0,724442140.5010862
182900000.0,170218366.1400342
550000000.0,569572516.5593691
800000000.0,1220421651.398521
180000000.0,317146269.96364355
170000000.0,166270883.23279333
600000000.0,833185204.9731803
298000000.0,371360117.22997427
680000000.0,949050216.3650541
560000000.0,893177288.9979768
2740000000.0,1520359697.969523
600000000.0,739095051.5810933
490000000.0,698700724.5747004
750000000.0,399777809.86906624
520000000.0,579411836.9646792
2990000000.0000005,1293634088.268003
298000000.0,370725831.3567295
360000000.0,472291018.27545166
800000000.0,827651083.1028376
2100000000.0,1097218992.0536866
1150000000.0,1259191830.7021675
2000000000.0,1758138432.9269385
830000000.0,697123166.294724
1180000000.0,908912864.7221227
265000000.00000003,245264655.65381384
270000000.0,352990752.43511915
715000000.0,964510998.3276639
619999999.9999999,642531405.4267354
349000000.0,325818882.9234395
550000000.0,495824232.7536664
750000000.0,906095893.9534163
720000000.0,773687476.7358017
309999999.99999994,424784422.6575837
780000000.0,682077169.6153388
195000000.0,202462269.9876151
1200000000.0,1187894530.335217
424620400.0,638763454.5211687
149000000.0,28524677.51356411
89000000.0,34908201.203728676
329999999.0,380610556.81610966
175000000.0,81296226.7942729
550000000.0,649058857.2248416
160000000.00000003,206110630.8886547
160000000.00000003,125518402.47065878
130000000.0,93812200.24313354
340000000.0,295580127.8112898
350000000.0,473455456.02378416
570000000.0,828322758.7072797
1100000000.0,1183614080.2809129
590000000.0,645734733.0658865
1600000000.0,1454806333.9966624
370000000.0,565947433.2525959
750000000.0,1181963821.4811244
480000000.0,398912569.02366734
130000000.0,90361264.89108086
750000000.0,588024565.411798
480000000.0,297226973.51147175
1500000000.0,1125808062.5577369
98000000.0,41659402.09327173
495000000.0,24730633.0928998
220000000.0,202769253.40064192
225000000.0,219899260.72661972
550000000.0,765085901.496438
250000000.0,240648167.54271793
505000000.0,306388219.3248353
250000000.0,306595621.1954541
295000000.0,335923406.49459124
625000000.0,884391881.8668618
1350000000.0,1285510717.7606416
340000000.0,341744767.9312496
130000000.0,141928191.11167812
1150000000.0,960396438.6253362
680000000.0,664722846.3613257
1300000000.0000002,1303356136.382483
320000000.00000006,335718366.60269594
850000000.0,914997920.1491456
340000000.0,482923235.7101655
365000000.0,438974522.5199342
470000000.0,488513711.85421324
550000000.0,756872499.418447
1150000000.0,1174493570.3775358
300000000.0,295769515.2097206
450000000.0,333421384.2313924
164000000.0,141854134.76003265
580000000.0,497945921.8066158
135000000.0,125128543.43327284
360000000.0,742796322.0113225
160000000.00000003,260711957.24344063
1190000000.0,1090760629.7279582
250000000.0,387606237.2394209
320000000.00000006,461755153.1345744
330000000.0,218001356.29116678
400000000.0,261145945.33840704
120000000.0,95515811.66995144
450000000.0,453555691.30590296
160000000.00000003,202089676.4500618
180000000.0,102872924.30549717
370000000.0,326936021.8950043
695000000.0,759214840.9472404
380000000.0,256178603.98597145
950000000.0,690739127.8789225
990000000.0,689200194.3896232
250000000.0,232284702.24047375
276000000.0,344939994.2773857
600000000.0,895474454.3988037
360000000.0,321092027.3244443
599000000.0,464548097.5462661
60000000.0,102200218.65802193
225000000.0,227604620.84346533
870000000.0,818339118.7138133
95000000.0,-12534814.276432037
200000000.0,222842767.8086791
330000000.0,430048356.2648406
350000000.0,410961489.89099836
563444000.0,433574418.8365741
750000000.0,847672600.5189252
760000000.0,580597047.980516
380000000.0,324913422.197052
600000000.0,476487179.54628706
370000000.0,435235331.6737323
426150001.0,453900590.14156485
320000000.00000006,434148714.18632317
649000000.0,920250939.3002505
690000000.0,700477819.1525383
261000000.0,265570331.0124488
1150000000.0,1412651808.9298089
510000000.0,739214094.9671526
670000000.0,701901462.7381873
1450000000.0,1453263755.0903115
570000000.0,416334735.3064885
296000000.0,188688425.40426636
330000000.0,314795797.7659836
1600000000.0,1115407780.9581838
1350000000.0,1345151896.477694
230000000.0,231883165.01881647
390000000.0,268684987.83426523
500000000.0,526667551.8175664
930000000.0,978115223.2988648
1250000000.0,1313000227.9687128
780000000.0,906637474.1929917
130000000.0,72017451.5511756
250000000.0,261090920.82090235
330000000.0,444459910.17751026
935000000.0,775543477.5310674
340000000.0,466806118.871994
530000000.00000006,517146595.9571657
1450000000.0,1229829996.9515018
720000000.0,585564132.2730784
170000000.0,96064818.68233967
225000000.0,175351711.17444086
1200000000.0,1260754874.659213
1100000000.0,1302302141.699307
148000000.0,125920615.27520657
230000000.0,133177946.49592066
150000000.0,129654456.59031439
500000000.0,706790864.3555355
180000000.0,250078698.33871698
160000000.00000003,-47519205.32271147
1980000000.0,1127962974.1954646
68000000.0,20322910.606164932
231000000.0,252924154.24359226
350000000.0,529152778.6657629
550000000.0,286207222.1627579
1330500000.0,1070186039.8701892
800000000.0,753537289.7488518
475000000.0,482207996.6614032
309999999.99999994,371990810.7879901
150000000.0,60043101.7987051
550000000.0,512412569.42237663
320000000.00000006,597616156.7137351
460000000.0,472219912.83605766
619999999.9999999,317992023.5413842
415000000.0,558676615.4093037
390000000.0,345720797.7119708
180000000.0,160829912.76837397
230000000.0,268873886.565886
270000000.0,377001239.20542336
450000000.0,419251707.3719392
170000000.0,168789889.19383192
160000000.00000003,168956729.3659501
275000000.0,329159648.66450167
309999999.99999994,276244715.6467624
420000000.0,463922982.7366314
160000000.00000003,139932208.62286043
186000000.0,126923985.97173738
600000000.0,556237121.7729788
740000000.0,671202312.5873523
660000000.0,1024735144.2381539
364900000.0,156943992.1310525
240000000.0,241281438.90445948
147000000.0,121605532.57414627
185000000.0,195519282.48602247
83000000.0,28226284.76973152
135000000.0,42439575.64060497
365000000.0,469189260.53308964
90000000.0,25074474.213053226
248000000.0,198382687.39186096
185000000.0,186602125.60074854
780000000.0,933984534.4271984
183000000.0,185118031.5674863
500000000.0,903007932.5078578
430000000.0,543475224.9177527
550000000.0,966898060.4311924
239000000.0,139392385.9320259
295000000.0,295680187.55955553
429000000.0,432909340.97918177
340000000.0,233300328.63080835
195000000.0,171137956.30678368
278000000.0,228160539.5298233
280000000.0,368000465.1352153
700000000.0,844325045.2925563
210000000.0,262730807.60846806
120000000.0,102510923.23617363
350000000.0,578656994.2643571
450000000.0,1178053479.3414273
290000000.0,362540015.6673751
600000000.0,782506558.5792499
330000000.0,289857396.7049575
400000000.0,537292777.9004893
210000000.0,107454395.55500269
280000000.0,289042331.9692941
300000000.0,340509820.5679455
800000000.0,951547585.1004529
460000000.0,276009735.73399496
600000000.0,951150412.3356929
700000000.0,428325677.0603323
490000000.0,580965107.7086134
260000000.0,291538945.4172473
250000000.0,236977226.94716024
