Ciudad,Barrio,Sector,Latitud media,Longitud media
Bogotá,Zona Noroccidente,El Cortijo,4.72772002220154,-74.1186332702637
Bogotá,Zona Noroccidente,El Poa,4.74187994003296,-74.09375
Bogotá,Zona Noroccidente,Estoril,4.69542598724365,-74.0570602416992
Bogotá,Zona Noroccidente,Fontanar Del Río,4.75822401046753,-74.1161575317383
Bogotá,Zona Noroccidente,Gilmar,4.721328417460124,-74.072878519694
Bogotá,Zona Noroccidente,Gran Granada,4.71823978424072,-74.1240234375
Bogotá,Zona Noroccidente,Gratamira,4.73579180240631,-74.06991386413574
Bogotá,Zona Noroccidente,Guaymaral,4.8171501159668,-74.0453567504883
Bogotá,Zona Noroccidente,Iberia,4.722583055496215,-74.06660079956055
Bogotá,Zona Noroccidente,La Campiña,4.75221014022827,-74.0896224975586
Bogotá,Zona Noroccidente,La Española,4.70979261398315,-74.1116180419922
Bogotá,Zona Noroccidente,La Floresta,4.692284822463989,-74.0739288330078
Bogotá,Zona Noroccidente,La Granja,4.69711017608643,-74.0995178222656
Bogotá,Zona Noroccidente,Lagos De Cordoba,4.70098495483398,-74.0277252197266
Bogotá,Zona Noroccidente,Las Flores,4.746363639831539,-74.09492874145505
Bogotá,Zona Noroccidente,Lindaraja,4.7146201133728,-74.0818634033203
Bogotá,Zona Noroccidente,Lisboa,4.7440083026886,-74.12444686889646
Bogotá,Zona Noroccidente,Lombardia,4.7455883026123,-74.099609375
Bogotá,Zona Noroccidente,Los Alcaparros De Suba,4.745087385177615,-74.10136032104495
Bogotá,Zona Noroccidente,Los Lagartos,4.69871997833252,-74.0853805541992
Bogotá,Zona Noroccidente,Mazurén,4.732416009902954,-74.0590202331543
Bogotá,Zona Noroccidente,Minuto De Dios,4.7048719724019366,-74.09059906005857
Bogotá,Zona Noroccidente,Mirandela,4.76446294784546,-74.0489781697591
Bogotá,Zona Noroccidente,Monaco,4.69937992095947,-74.0615234375
Bogotá,Zona Noroccidente,Morato,4.69794988632202,-74.0748062133789
Bogotá,Zona Noroccidente,Niza,4.70644688606262,-74.0639762878418
Bogotá,Zona Noroccidente,Niza Cordoba,4.7015700340271,-74.0689468383789
Bogotá,Zona Noroccidente,Niza Sur,4.70637989044189,-74.0754776000977
Bogotá,Zona Noroccidente,Nueva Zelandia,4.75974988937378,-74.0467224121094
Bogotá,Zona Noroccidente,París Gaitán,4.70363664627075,-74.106559753418
Bogotá,Zona Noroccidente,Pasadena,4.694270292917886,-74.06030273437504
Bogotá,Zona Noroccidente,Pinar De Suba,4.750289985111783,-74.09030151367188
Bogotá,Zona Noroccidente,Pinos De Lombardia,4.75244164466858,-74.09842300415039
Bogotá,Zona Noroccidente,Plaza Imperial Centro Comercial,4.751753330230713,-74.09585062662764
Bogotá,Zona Noroccidente,Pontevedra,4.68949842453003,-74.0815124511719
Bogotá,Zona Noroccidente,Portales Del Norte,4.733650875091552,-74.06786041259765
Bogotá,Zona Noroccidente,Prado Pinzon,4.72818183898926,-74.0548210144043
Bogotá,Zona Noroccidente,Prado Veraniego,4.71978998184204,-74.0561065673828
Bogotá,Zona Noroccidente,Puente Largo,4.69409012794495,-74.06605529785155
Bogotá,Zona Noroccidente,Puerta Del Sol,4.74568176269531,-74.1008529663086
Bogotá,Zona Noroccidente,Quirigua,4.71263980865479,-74.0952301025391
Bogotá,Zona Noroccidente,Rincón De Suba,4.72782325744629,-74.0868148803711
Bogotá,Zona Noroccidente,Sabana De Tibabuyes,4.74737882614136,-74.1112823486328
Bogotá,Zona Noroccidente,San José De Bavaria,4.76401996612549,-74.0570831298828
Bogotá,Zona Noroccidente,Santa Cecilia,4.68610048294067,-74.0904235839844
Bogotá,Zona Noroccidente,Santa Helena,4.729408836364748,-74.05872039794924
Bogotá,Zona Noroccidente,Sotavento,4.609113375345867,-74.11030832926434
Bogotá,Zona Noroccidente,Sotileza,4.720604419708253,-74.07600911458333
Bogotá,Zona Noroccidente,Spring,4.72493648529053,-74.0571212768555
Bogotá,Zona Noroccidente,Suba,4.739685390306557,-74.09233922543734
Bogotá,Zona Noroccidente,Suba Centro,4.73699879646301,-74.08507156372076
Bogotá,Zona Noroccidente,Suba Compartir,4.714449787139892,-74.11239471435546
Bogotá,Zona Noroccidente,Suba Las Mercedes,4.747004508972167,-74.09378051757812
Bogotá,Zona Noroccidente,Suba Salitre,4.717572530110677,-74.08905029296876
Bogotá,Zona Noroccidente,Suba Urbano,4.75013780593872,-74.081901550293
Bogotá,Zona Noroccidente,Tibabuyes,4.746496200561522,-74.10770568847656
Bogotá,Zona Noroccidente,Tisquesusa,4.70250988006592,-74.0910568237305
Bogotá,Zona Noroccidente,Toscana,4.74029111862183,-74.1161270141602
Bogotá,Zona Noroccidente,Tuna Baja,4.7430713176727295,-74.091854095459
Bogotá,Zona Noroccidente,Turingia,4.743889451026915,-74.0948486328125
Bogotá,Zona Noroccidente,Victoria Norte,4.733309984207155,-74.054931640625
Bogotá,Zona Noroccidente,Villa Elisa,4.737881422042845,-74.07977294921875
Bogotá,Zona Noroccidente,Zona Noroccidente,4.721104392155945,-74.09758041381836
Bogotá,Zona Norte,Acacias Usaquén,4.69398665428162,-74.04141998291016
Bogotá,Zona Norte,Alameda,4.746160268783568,-74.03678321838377
Bogotá,Zona Norte,Altos De Bella Suiza,4.7096139589945425,-74.04622650146486
Bogotá,Zona Norte,Antiguo Country,4.67303991317749,-74.0553970336914
Bogotá,Zona Norte,Autopista Norte,4.673415660858155,-74.06837272644043
Bogotá,Zona Norte,Barrancas,4.7350001335144,-74.0250015258789
Bogotá,Zona Norte,Bella Suiza,4.681149959564205,-74.0318298339844
Bogotá,Zona Norte,Belmira,4.718849658966065,-74.0295104980469
Bogotá,Zona Norte,Bosque De Pinos,4.72476530075073,-74.0212020874023
Bogotá,Zona Norte,Bosque Medina,4.715204079945884,-74.04834238688153
Bogotá,Zona Norte,Bosques De La Cañada,4.72972679138184,-74.02587890625
Bogotá,Zona Norte,Caobos Salazar,4.73006916046143,-74.0366973876953
Bogotá,Zona Norte,Cedritos,4.724973154067994,-74.03746337890627
Bogotá,Zona Norte,Cedro Golf,4.72656059265137,-74.02979278564455
Bogotá,Zona Norte,Cedro Salazar,4.72601985931396,-74.0337524414063
Bogotá,Zona Norte,Chicó,4.6777189572652205,-74.05360666910806
Bogotá,Zona Norte,Chicó Navarra,4.691284020741783,-74.0514195760091
Bogotá,Zona Norte,Chicó Norte,4.700210730234783,-74.05659484863284
Bogotá,Zona Norte,Country,4.716975927352905,-74.03303146362305
Bogotá,Zona Norte,El Contador,4.72610998153687,-74.0495986938477
Bogotá,Zona Norte,El Redil,4.7534702618916835,-74.02623240152994
Bogotá,Zona Norte,El Retiro,4.67172908782959,-74.051887512207
Bogotá,Zona Norte,La Cabrera,4.66547870635986,-74.0470733642578
Bogotá,Zona Norte,La Calleja,4.70936473210653,-74.04911041259763
Bogotá,Zona Norte,La Carolina,4.718478202819821,-74.0724639892578
Bogotá,Zona Norte,Las Orquideas,4.7396411895752,-74.0341873168945
Bogotá,Zona Norte,Lijacá,4.76714849472046,-74.029052734375
Bogotá,Zona Norte,Lisboa,4.7348945935567235,-74.092290242513
Bogotá,Zona Norte,Los Cedros,4.73333978652954,-74.0436401367188
Bogotá,Zona Norte,Los Cedros Oriental,4.72484016418457,-74.0311431884766
Bogotá,Zona Norte,Los Rosales,4.652658581733704,-74.06179237365723
Bogotá,Zona Norte,Maranta,4.76086187362671,-74.0421676635742
Bogotá,Zona Norte,Multicentro,4.7006402015686,-74.0370025634766
Bogotá,Zona Norte,No Especificado,4.75480937957764,-74.0409774780273
Bogotá,Zona Norte,Nuevo Country,4.71706692377726,-74.03775278727214
Bogotá,Zona Norte,Pasadena,4.6917462348938,-74.0560913085938
Bogotá,Zona Norte,Pradera Norte,4.74187278747559,-74.0343780517578
Bogotá,Zona Norte,Recodo Del Country,4.70928287506104,-74.0349884033203
Bogotá,Zona Norte,Rincón Del Chicó,4.685973167419435,-74.0441818237305
Bogotá,Zona Norte,San Antonio,4.725642967224122,-74.04603118896485
Bogotá,Zona Norte,San Antonio Norte,4.75781602859497,-74.03258361816408
Bogotá,Zona Norte,San Cristobal Norte,4.74257850646973,-74.0339889526367
Bogotá,Zona Norte,San Luis - Patios,4.64709138870239,-74.0711975097656
Bogotá,Zona Norte,San Patricio,4.6952748298645,-74.0488433837891
Bogotá,Zona Norte,San Simón,4.816660086313883,-74.05827585856117
Bogotá,Zona Norte,Santa Ana Occidental,4.68715047836304,-74.0392303466797
Bogotá,Zona Norte,Santa Bárbara,4.709832787513734,-74.04267597198485
Bogotá,Zona Norte,Santa Bárbara Central,4.7052796227591385,-74.04924774169923
Bogotá,Zona Norte,Santa Bárbara Occidental,4.70039987564087,-74.0505981445313
Bogotá,Zona Norte,Santa Paula,4.69318675994873,-74.0352783203125
Bogotá,Zona Norte,Santa Teresa,4.737431049346924,-74.04166717529299
Bogotá,Zona Norte,Toberin,4.750665346781414,-74.03433227539064
Bogotá,Zona Norte,Unicentro Bogotá,4.7039999961853,-74.0350036621094
Bogotá,Zona Norte,Usaquén,4.725670146942138,-74.04813995361329
Bogotá,Zona Norte,Verbenal,4.7581868171691895,-74.03932571411136
Bogotá,Zona Norte,Villa Magdala,4.73553705215454,-74.0375595092773
Bogotá,Zona Norte,Villas De Aranjuez,4.7122597694397,-74.0673522949219
Bogotá,Zona Norte,Villas Del Mediterráneo,4.7347731590271,-74.0369491577148
Bogotá,Zona Norte,Zona Norte,4.723065826330292,-74.05018159617549
Bogotá,Zona Occidente,Alamos,4.683020697699654,-74.11911180284288
Bogotá,Zona Occidente,Alamos Norte,4.698949813842777,-74.12080891927083
Bogotá,Zona Occidente,Alsacia,4.6435399055481,-74.1263732910156
Bogotá,Zona Occidente,Américas Central,4.64061546325684,-74.1521224975586
Bogotá,Zona Occidente,Belen Fontibón,4.68290996551514,-74.1481323242188
Bogotá,Zona Occidente,Boyaca Real,4.68272161483765,-74.0986022949219
Bogotá,Zona Occidente,Carabelas,4.60500049591064,-74.1062622070313
Bogotá,Zona Occidente,Castilla,4.64146093527476,-74.14755757649742
Bogotá,Zona Occidente,Ciudad Kennedy Central,4.621923565864563,-74.15609931945802
Bogotá,Zona Occidente,Ciudad Salitre,4.644336700439452,-74.1070327758789
Bogotá,Zona Occidente,Ciudad Tintal,4.650755882263185,-74.1564178466797
Bogotá,Zona Occidente,Cofradia,4.68020009994507,-74.1325531005859
Bogotá,Zona Occidente,El Recodo,4.679468154907225,-74.16641616821285
Bogotá,Zona Occidente,El Recuerdo,4.614042043685915,-74.10274887084961
Bogotá,Zona Occidente,El Tintal,4.651281166076658,-74.15406646728516
Bogotá,Zona Occidente,El Vergel,4.59639978408813,-74.0966796875
Bogotá,Zona Occidente,Engativá,4.704911589622498,-74.12878799438477
Bogotá,Zona Occidente,Favidi,4.65017127990723,-74.1352233886719
Bogotá,Zona Occidente,Fontibón,4.680243743093389,-74.14993527061061
Bogotá,Zona Occidente,Gran Granada,4.720864486694338,-74.12713317871093
Bogotá,Zona Occidente,Hayuelos,4.668321541377475,-74.13809640066965
Bogotá,Zona Occidente,Hipotecho,4.63520002365112,-74.1220932006836
Bogotá,Zona Occidente,Jose Joaquín Vargas,4.66909456253052,-74.0849456787109
Bogotá,Zona Occidente,Kennedy,4.620033706937518,-74.16037695748466
Bogotá,Zona Occidente,La Almería,4.69807720184326,-74.1024398803711
Bogotá,Zona Occidente,La Felicidad,4.65761423110962,-74.128532409668
Bogotá,Zona Occidente,La Igualdad,4.61943006515503,-74.09648513793951
Bogotá,Zona Occidente,La Riviera,4.67610454559326,-74.1513519287109
Bogotá,Zona Occidente,Los Pinos,4.70139122009277,-74.1041870117188
Bogotá,Zona Occidente,Marsella,4.63465976715088,-74.1268005371094
Bogotá,Zona Occidente,Modelia,4.6702412196568055,-74.12837873186386
Bogotá,Zona Occidente,Modelo,4.66473364830017,-74.08144760131837
Bogotá,Zona Occidente,Nicolás De Federman,4.6484607060750305,-74.0806172688802
Bogotá,Zona Occidente,Normandía,4.659179496765138,-74.10714569091797
Bogotá,Zona Occidente,Nueva Castilla,4.6481933593749964,-74.14481353759767
Bogotá,Zona Occidente,Nuevo Techo,4.63953018188477,-74.1519012451172
Bogotá,Zona Occidente,Pablo Vi,4.65256643295288,-74.0869903564453
Bogotá,Zona Occidente,Palo Blanco,4.663114706675213,-74.10582987467446
Bogotá,Zona Occidente,Pio Xii,4.62458992004395,-74.1397094726563
Bogotá,Zona Occidente,Plaza De Las Américas,4.630401849746705,-74.16019439697266
Bogotá,Zona Occidente,Primavera Occidental,4.626053094863893,-74.10108566284181
Bogotá,Zona Occidente,Puente Aranda,4.67395305633545,-74.0869903564453
Bogotá,Zona Occidente,Quinta Paredes,4.63145033518473,-74.09046681722008
Bogotá,Zona Occidente,Rafael Nuñez,4.64505004882813,-74.0864486694336
Bogotá,Zona Occidente,Salitre,4.65610408782959,-74.1169509887695
Bogotá,Zona Occidente,Salitre Nor - Occidental,4.66201019287109,-74.1148910522461
Bogotá,Zona Occidente,Salitre Oriental,4.641355037689205,-74.1041069030762
Bogotá,Zona Occidente,San Fernando,4.68254089355469,-74.1017379760742
Bogotá,Zona Occidente,San Joaquin,4.67719316482544,-74.1015167236328
Bogotá,Zona Occidente,San Miguel,4.65998411178589,-74.08137130737305
Bogotá,Zona Occidente,San Rafael,4.62160015106201,-74.1098480224609
Bogotá,Zona Occidente,Santa María Del Lago,4.6925163269043,-74.0935134887695
Bogotá,Zona Occidente,Santa Matilde,4.60132122039795,-74.10641860961915
Bogotá,Zona Occidente,Techo,4.64116191864014,-74.1525497436523
Bogotá,Zona Occidente,Tibana,4.61722993850708,-74.1105880737305
Bogotá,Zona Occidente,Tintal,4.64854574203491,-74.15879821777345
Bogotá,Zona Occidente,Urb. Castilla,4.69714021682739,-74.0880813598633
Bogotá,Zona Occidente,Valladolid,4.64017295837402,-74.1459884643555
Bogotá,Zona Occidente,Vereda El Tintal,4.6488881111145,-74.1518783569336
Bogotá,Zona Occidente,Villa Alsacia,4.64084625244141,-74.131103515625
Bogotá,Zona Occidente,Villa Claudia,4.6141357421875,-74.1309204101563
Bogotá,Zona Occidente,Villa Gladys,4.70792007446289,-74.129768371582
Bogotá,Zona Occidente,Villa Luz,4.68487548828125,-74.10915756225585
Bogotá,Zona Occidente,Villas De Granada,4.714129107339042,-74.11811392647877
Bogotá,Zona Occidente,Villas Del Dorado,4.70389199256897,-74.12935638427734
Bogotá,Zona Occidente,Villemar,4.66913986206055,-74.1384429931641
Bogotá,Zona Occidente,Zarzamora,4.65855503082275,-74.1233825683594
Bogotá,Zona Occidente,Zona Franca,4.6689338684082,-74.1530075073242
Bogotá,Zona Occidente,Zona Occidente,4.661835261753627,-74.13122094195822
Bogotá,Zona Sur,Altamira,4.53832960128784,-74.0839004516602
Bogotá,Zona Sur,Arborizadora Alta,4.56831789016724,-74.1659088134766
Bogotá,Zona Sur,Bello Horizonte,4.61286449432373,-74.10739517211915
Bogotá,Zona Sur,Betania,4.62721014022827,-74.1714172363281
Bogotá,Zona Sur,Bochica Sur,4.55931329727173,-74.1129989624023
Bogotá,Zona Sur,Boita,4.603177070617675,-74.14856719970706
Bogotá,Zona Sur,Bosa,4.608786296844482,-74.1804451575646
Bogotá,Zona Sur,Bosa Brasil,4.62820935249329,-74.18187713623044
Bogotá,Zona Sur,Bosa El Anelo,4.63399171829224,-74.1942596435547
Bogotá,Zona Sur,Bosa El Recreo,4.64827787876129,-74.1038208007813
Bogotá,Zona Sur,Bosa La Libertad,4.61864995956421,-74.17770767211914
Bogotá,Zona Sur,Bosa Laureles,4.60063695907593,-74.1958465576172
Bogotá,Zona Sur,Bosa Los Naranjos,4.60951089859009,-74.1912231445313
Bogotá,Zona Sur,Bosa Piamonte,4.60042858123779,-74.1880493164063
Bogotá,Zona Sur,Bosa Porvenir,4.638796806335449,-74.1915283203125
Bogotá,Zona Sur,Bosa San Bernardino,4.63313007354736,-74.1980972290039
Bogotá,Zona Sur,Bravo Paez,4.58070278167725,-74.120979309082
Bogotá,Zona Sur,Buenos Aires,4.5787992477417,-74.0772933959961
Bogotá,Zona Sur,Candelaria La Nueva,4.57940975824992,-74.15565236409506
Bogotá,Zona Sur,Carimagua,4.61513900756836,-74.1488571166992
Bogotá,Zona Sur,Carvajal,4.611371358235677,-74.13921101888023
Bogotá,Zona Sur,Casablanca,4.616506814956665,-74.17243194580081
Bogotá,Zona Sur,Ciudad Bolívar,4.5548283259073905,-74.14646911621098
Bogotá,Zona Sur,Ciudad Jardín,4.5777668952941895,-74.093318939209
Bogotá,Zona Sur,Ciudad Montes,4.60581302642822,-74.117546081543
Bogotá,Zona Sur,Class,4.67395305633545,-74.0869903564453
Bogotá,Zona Sur,Colinas De Suba,4.56977653503418,-74.1123352050781
Bogotá,Zona Sur,Country Sur,4.67089509963989,-74.0547637939453
Bogotá,Zona Sur,Danubio Azul,4.61881685256958,-74.1802062988281
Bogotá,Zona Sur,El Jazmín,4.63073706626892,-74.14635467529294
Bogotá,Zona Sur,El Porvenir,4.643150806427,-74.15575408935545
Bogotá,Zona Sur,El Socorro,4.59945011138916,-74.0715408325195
Bogotá,Zona Sur,Isla Del Sol,4.6130530834198,-74.1165466308594
Bogotá,Zona Sur,Ismael Perdomo,4.586196104685463,-74.16373443603517
Bogotá,Zona Sur,Jose Antonio Galan,4.60746002197266,-74.1793212890625
Bogotá,Zona Sur,Kennedy,4.620804023742677,-74.16196975708009
Bogotá,Zona Sur,La Chucua,4.6692395210266096,-74.11955642700195
Bogotá,Zona Sur,La Guaca,4.60152101516724,-74.1175765991211
Bogotá,Zona Sur,La Victoria,4.54812622070313,-74.0984497070313
Bogotá,Zona Sur,Las Acacías,4.55830192565918,-74.1448440551758
Bogotá,Zona Sur,Las Lomas,4.564176082611087,-74.10977935791017
Bogotá,Zona Sur,Las Margaritas,4.63569211959839,-74.1765365600586
Bogotá,Zona Sur,Madelena,4.58027505874634,-74.13269424438475
Bogotá,Zona Sur,Marco Fidel Suarez,4.57068300247192,-74.122200012207
Bogotá,Zona Sur,Marruecos,4.56174993515015,-74.11376953125
Bogotá,Zona Sur,Molinos,4.567391395568847,-74.10465494791667
Bogotá,Zona Sur,Muzu,4.67395305633545,-74.0869903564453
Bogotá,Zona Sur,Nueva Roma,4.60465002059937,-74.1700668334961
Bogotá,Zona Sur,Olaya,4.58492708206177,-74.1110534667969
Bogotá,Zona Sur,Patio Bonito,4.644573847452796,-74.16748046875
Bogotá,Zona Sur,Perdomo Alto,4.5852372646331805,-74.1662788391113
Bogotá,Zona Sur,Policarpa Salavarrieta,4.58701276779175,-74.0857849121094
Bogotá,Zona Sur,Quiroga,4.57165551185608,-74.11187744140625
Bogotá,Zona Sur,Restrepo,4.58514022827148,-74.1009979248047
Bogotá,Zona Sur,Roma,4.617687463760375,-74.1816215515137
Bogotá,Zona Sur,San Benito,4.56203699111938,-74.1386489868164
Bogotá,Zona Sur,San Carlos,4.5659008026123,-74.131103515625
Bogotá,Zona Sur,San Cristóbal,4.555615584055583,-74.0865295410156
Bogotá,Zona Sur,San Francisco - Ciudad Bolivar,4.579528331756593,-74.13570912679036
Bogotá,Zona Sur,San Pablo,4.597352027893065,-74.19000625610354
Bogotá,Zona Sur,San Vicente- San Cristobal,4.57437133789063,-74.0900802612305
Bogotá,Zona Sur,Santa Catalina,4.601162433624267,-74.15343475341797
Bogotá,Zona Sur,Santa Rosita,4.54106998443604,-74.0931777954102
Bogotá,Zona Sur,Santander,4.59206390380859,-74.1065979003906
Bogotá,Zona Sur,Sierra Morena,4.57651042938232,-74.1737670898438
Bogotá,Zona Sur,Sosiego,4.57710886001587,-74.0912780761719
Bogotá,Zona Sur,Tejar,4.60721015930176,-74.1294097900391
Bogotá,Zona Sur,Tierra Buena,4.649937788645427,-74.16941833496094
Bogotá,Zona Sur,Timiza,4.61160364151001,-74.15714721679689
Bogotá,Zona Sur,Vegas De Santa Ana,4.61607885360718,-74.1808319091797
Bogotá,Zona Sur,Villa Andrea,4.62083005905151,-74.1752700805664
Bogotá,Zona Sur,Villa De Los Alpes,4.554828961690267,-74.08318328857423
Bogotá,Zona Sur,Villa Del Río,4.5978798866272,-74.1615982055664
Bogotá,Zona Sur,Villa Javier,4.57884216308594,-74.0860137939453
Bogotá,Zona Sur,Villa Mayor,4.58883047103882,-74.1289596557617
Bogotá,Zona Sur,Zona Sur,4.5925438766894136,-74.13090680479635
Bogotá,Zúñiga,Zona Sur,4.63488960266113,-74.0644302368164
Cali,12 De Octubre,Zona Oriente,3.44787907600403,-76.4928283691406
Cali,1Ero De Mayo,No Especificado,3.40591907501221,-76.5333709716797
Cali,20 De Julio,Zona Oriente,3.45179224014282,-76.5324935913086
Cali,20 De Julio Comuna 11,No Especificado,3.4178031921386696,-76.51897888183593
Cali,3 De Julio,No Especificado,3.451719522476195,-76.5322380065918
Cali,3 De Julio,Zona Sur,3.43499994277954,-76.5400009155273
Cali,Acopi,Zona Norte,3.4153260588645953,-76.5300636291504
Cali,Aguablanca,Agua Blanca,3.429024060567222,-76.51870600382487
Cali,Aguablanca,No Especificado,3.443129110336304,-76.5228286743164
Cali,Aguablanca,Zona Oriente,3.4309136867523176,-76.5181255340576
Cali,Aguablanca Comuná 11,No Especificado,3.4411381483078,-76.516845703125
Cali,Aguacatal,Aguacatal,3.4534497756769165,-76.55247227832524
Cali,Aguacatal,No Especificado,3.4548917611439998,-76.55254618326826
Cali,Aguacatal,Zona Norte,3.45550680160522,-76.5597763061523
Cali,Aguacatal,Zona Oeste,3.4552086125249453,-76.55171933381455
Cali,Aguacatal Comuna 1,No Especificado,3.4585393269856777,-76.55753262837727
Cali,Alameda,Alameda,3.437034249305725,-76.53593826293944
Cali,Alameda,Zona Centro,3.434985637664795,-76.5438117980957
Cali,Alameda,Zona Sur,3.4182500243186973,-76.53700256347658
Cali,Alameda Comuna 9,No Especificado,3.45164680480957,-76.531982421875
Cali,Alameda Del Rio Comuna 2,No Especificado,3.4951783021291134,-76.50080108642577
Cali,Alameda Del Rio Comuna 2,Zona Norte,3.49688673019409,-76.4985046386719
Cali,Alameda Sur Central Comuna 9,No Especificado,3.379649996757505,-76.52588653564456
Cali,Alamos,No Especificado,3.4851307074228917,-76.5124905904134
Cali,Alamos,Zona Norte,3.469399976730346,-76.5123992919922
Cali,Alamos Norte De,No Especificado,3.494813680648805,-76.502872467041
Cali,Alcazares,Zona Norte,3.478999972343445,-76.510498046875
Cali,Alfaguara,No Especificado,3.2641485929489127,-76.5535634358724
Cali,Alfaguara,Zona Sur,3.27628195285797,-76.55544738769531
Cali,Alfaguara Jamundi,No Especificado,3.45164680480957,-76.531982421875
Cali,Alfaguara Jamundi,Unicentro,3.25932288169861,-76.5521011352539
Cali,Alfonso Barberena,No Especificado,3.4353141784668,-76.5076370239258
Cali,Alfonso Barberena,Zona Oriente,3.43499994277954,-76.5100021362305
Cali,Alfonso Barberena Comuna 12,No Especificado,3.43387818336487,-76.50746536254886
Cali,Alfonso Bonilla Aragón,Alfonso Bonilla Aragón,3.43958878517151,-76.493293762207
Cali,Alfonso Bonilla Aragón,No Especificado,3.41960549354553,-76.4837799072266
Cali,Alfonso Bonilla Aragón,Zona Oriente,3.438428163528445,-76.49721145629886
Cali,Alfonso Lopez 3,Zona Oriente,3.458499908447265,-76.4860000610352
Cali,Alfonso Lopez Comuna 7,No Especificado,3.453907942771912,-76.48779296875
Cali,Alfonso López,Alfonso López,3.45467680378964,-76.50821177164714
Cali,Alfonso López,Zona Oriente,3.4472509324550624,-76.49527359008792
Cali,Alfonso López Iii Etapa,Zona Oriente,3.460399961471558,-76.48366800944014
Cali,Alfonzo Lopez Oriente,Zona Oriente,3.44622397422791,-76.5345306396484
Cali,Alférez Real,Alférez Real,3.390499512354533,-76.54554545084636
Cali,Alférez Real,Zona Sur,3.3881063801901683,-76.54613058907644
Cali,Alférez Real Comuna 18,No Especificado,3.39041304588318,-76.5481033325195
Cali,Alianza Comuna 5 Norte,No Especificado,3.47135639190674,-76.5070114135742
Cali,Alto De Melendez,No Especificado,3.39224052429199,-76.5483512878418
Cali,Alto De Melendez,Zona Sur,3.37156510353088,-76.5499725341797
Cali,Alto De Miraflores,No Especificado,3.44137239456177,-76.5450057983398
Cali,Alto Del Caney,No Especificado,3.382843732833865,-76.52001190185544
Cali,Alto Jordán,Alto Jordán,3.3908096949259434,-76.553347269694
Cali,Alto Meléndez,No Especificado,3.3722836971283,-76.5524291992188
Cali,Alto Napoles,No Especificado,3.37883347272873,-76.55466651916502
Cali,Altos De Cristales,No Especificado,3.43611335754395,-76.5503540039063
Cali,Altos De Guadalupe,No Especificado,3.41231679916382,-76.5541152954102
Cali,Altos De La Macarena,Zona Sur,3.40799999237061,-76.5270004272461
Cali,Altos De Normandia,Zona Oeste,3.45300006866455,-76.5419998168945
Cali,Altos De Santa Elena Comuna 18,No Especificado,3.37148308753967,-76.5530471801758
Cali,Altos De Santa Helena,No Especificado,3.3723452091217,-76.5557861328125
Cali,Altos De Santa Helena,Zona Sur,3.373231530189515,-76.554500579834
Cali,Altos De Santa Isabel,No Especificado,3.430095744132997,-76.55196228027344
Cali,Altos De Santa Isabel,Zona Oeste,3.4296250045299512,-76.55137729644775
Cali,Altos De Santa Isabel,Zona Sur,3.43099999427795,-76.552001953125
Cali,Altos Del Refugio,No Especificado,3.39394760131836,-76.5555267333984
Cali,Altos Del Refugio,Zona Sur,3.39390397071838,-76.5595703125
Cali,Andrés Sanin,Zona Oriente,3.447194385528566,-76.4845008850098
Cali,Antonio Nariño,Antonio Nariño,3.41664969921112,-76.50680923461914
Cali,Antonio Nariño,Zona Oriente,3.41423773765564,-76.5038528442383
Cali,Antonio Nariño Comuna 16,No Especificado,3.412203907966615,-76.51290321350098
Cali,Antuarios,Zona Sur,3.27099990844727,-76.5350036621094
Cali,Aranjuez,Aranjuez,3.43702983856201,-76.52134399414062
Cali,Aranjuez,Zona Centro,3.437193393707273,-76.52321879069014
Cali,Aranjuez,Zona Oriente,3.44282674789429,-76.5208053588867
Cali,Aranjuez,Zona Sur,3.43499994277954,-76.52450180053711
Cali,Aranjuez Sur Central Comuna 9,No Especificado,3.43707585334778,-76.5272216796875
Cali,Arboleda Oeste Comuna 2,No Especificado,3.4490487575530997,-76.54827880859375
Cali,Arboledas,Arboledas,3.4454259508747156,-76.5460987748771
Cali,Arboledas,No Especificado,3.44792604446411,-76.5566024780273
Cali,Arboledas,Zona Oeste,3.444004476070404,-76.55071449279785
Cali,Arboledas Comuna 2,No Especificado,3.4514112472534153,-76.54031753540039
Cali,Arrecifes Del Lili,Zona Sur,3.37400007247925,-76.5179977416992
Cali,Asturias,No Especificado,3.43799257278442,-76.5014877319336
Cali,Asturias,Zona Oriente,3.43700003623962,-76.5029983520508
Cali,Atanasio Girardot,Atanasio Girardot,3.442056073082818,-76.50748613145615
Cali,Atanasio Girardot,No Especificado,3.44360876083374,-76.5083618164063
Cali,Atanasio Girardot,Zona Centro,3.44422745704651,-76.5077819824219
Cali,Atanasio Girardot,Zona Norte,3.44300007820129,-76.5059967041016
Cali,Atanasio Girardot,Zona Oriente,3.4383912483851113,-76.51241938273112
Cali,Atanasio Girardot Comuna 8,No Especificado,3.446210741996765,-76.5105781555176
Cali,Autopista Sur Oriental,No Especificado,3.47333717346191,-76.4878311157227
Cali,Avenida 6 Norte,No Especificado,3.46175003051758,-76.5266952514648
Cali,Avenida Roosvelt Con 50,No Especificado,3.4149758021036765,-76.54562377929688
Cali,Avenida Sachamate Jamundi,Zona Sur,3.26879906654358,-76.5451507568359
Cali,Avn 4 6N 32,Zona Sur,3.26374554634094,-76.5470504760742
Cali,Bajo Aguacatal,Zona Oeste,3.45700001716614,-76.5510025024414
