Y Real,Y Predicho
920000000.0,904177105.5042534
1200000000.0,1100208360.6174278
340000000.0,395505635.7149825
550000000.0,687736903.4655819
1200000000.0,1328964905.515507
998000000.0,656148853.0978937
570000000.0,818079715.2282543
1550000000.0,1087116302.0456324
350000000.0,456883305.28870535
92997000.0,97755608.39896393
230000000.0,228178733.64239454
900000000.0,931026577.352581
1200000000.0,1007493550.6713858
250000000.0,355283756.2936263
175000000.0,212320892.37079716
380000000.0,593209698.1015606
340000000.0,461521844.5681124
309999999.99999994,352022178.7855964
1980000000.0,1211235941.5893111
510000000.0,722898084.7763386
750000000.0,999421080.8008223
380000000.0,611596648.1813188
450000000.0,775563146.2332754
600000000.0,621479798.3222413
115000000.0,159469329.78532457
750000000.0,1118129484.9506292
145000000.0,85207048.04555988
245000000.0,348834534.74266624
300000000.0,412492835.87715673
350000000.0,470580045.82742596
460000000.0,575607178.5441303
180000000.0,121691993.78318024
1520000000.0,1140443000.9973922
900000000.0,665306425.8302927
409000000.0,571392076.1993265
400000000.0,426960792.53289175
521000000.0,805472648.9471874
750000000.0,1085219215.5739508
595000000.0,856247068.317864
320000000.00000006,173619726.28049517
330000000.0,292589137.0773468
930000000.0,880493603.5141506
1500000000.0,1065964691.808496
280000000.0,193691603.69731188
295000000.0,541056284.226563
800000000.0,811364783.9996834
271000000.0,348501133.16105604
172000000.0,9460457.61869049
680000000.0,1078429160.4939976
130000000.0,61351693.88768625
450000000.0,523512435.2649689
190000000.0,113365203.64956474
125000000.0,59908689.150277615
275000000.0,246637427.60202694
320000000.00000006,382491701.0513997
240000000.0,224651604.48413563
197000000.0,104589815.22936726
210000000.0,147726171.52087212
185000000.0,166270711.77379847
190000000.0,156421072.93835497
337000000.0,356777704.9737911
510000000.0,709406009.2661414
495000000.0,344372077.4558735
170000000.0,135256090.85075665
450000000.0,577435304.8112645
235000000.0,396019738.4248595
180000000.0,157028203.7070632
281500000.0,351311671.58968353
140000000.0,144464415.31942844
589000000.0,405323949.2269497
475000000.0,554124017.7056584
410000000.0,311327896.17880154
374000000.0,456598630.07339907
110000000.0,106128904.72422743
154999999.99999997,51989403.76479483
260000000.0,358225475.47659016
2200000000.0,1735528261.3022776
235000000.0,302213129.5122142
560000000.0,773699792.1655865
138000000.0,39866597.60743046
430000000.0,263899314.95558834
750000000.0,782533241.1964035
450000000.0,423465206.9929123
2200000000.0,1810087777.3564894
148000000.0,-11205376.178112507
300000000.0,480123246.3054862
480000000.0,442748322.43323326
250000000.0,198812494.74249125
210000000.0,186782340.55614376
330000000.0,511490043.69676113
309999999.99999994,408156952.74198484
1300000000.0000002,1009636490.7011642
230000000.0,169970026.79876614
309999999.99999994,384494450.25552607
600000000.0,704149098.6112132
309999999.99999994,399674057.5067415
240000000.0,364347815.07754374
265000000.00000003,274740920.9646492
550000000.0,598791532.711421
385000000.0,307950283.44339514
260000000.0,246334199.5816822
480000000.0,555974700.6929317
165000000.0,219698944.77041626
850000000.0,884093274.9078894
380000000.0,330572041.3007765
425000000.0,475607522.36123896
152000000.0,131293380.460639
760000000.0,727861912.3764172
600000000.0,865342260.598124
450000000.0,642485375.4947214
290000000.0,575570060.9704037
160000000.00000003,198648757.0926113
415000000.0,505175743.7918043
320000000.00000006,237635435.73166847
120000000.0,46087083.20198107
500000000.0,325913647.2289767
750000000.0,761699080.4092112
990000000.0,768420546.4588184
640000000.0000001,785627433.1331625
560000000.0,408753506.3557644
307000000.0,396206042.7956352
530000000.00000006,797061700.8644695
265000000.00000003,223222060.20554543
570000000.0,337782784.18233156
850000000.0,673861087.5386639
1800000000.0,1246504901.2659025
360000000.0,605132706.3768549
398000000.0,475106210.22950554
535000000.0,586741039.0145478
370000000.0,449875618.710516
270000000.0,305585904.9781375
860000000.0,925240406.4387474
950000000.0,715279499.7016788
380000000.0,379933534.2104769
295000000.0,423005987.2945795
465000000.0,366003590.20730066
300000000.0,393556946.6516452
220000000.0,166471757.095088
800000000.0,449616669.10806084
120000000.0,43410127.538324356
320000000.00000006,342062679.0014825
340000000.0,403997213.4316845
720000000.0,868128056.7665663
250000000.0,96449927.35374737
647500000.0,790331738.883358
330000000.0,280584239.594718
470000000.0,559980663.8938642
520000000.0,458917837.9322605
320000000.00000006,361862040.23023415
680000000.0,824953139.8301907
360000000.0,397963624.2606683
250000000.0,282603603.66796017
220000000.0,311043942.2994995
300000000.0,374443372.5730772
510000000.0,364980694.10410166
750000000.0,699834849.9358883
670380000.0,876024729.3977766
380000000.0,564918016.183672
2499000000.0,1628091063.7194328
670000000.0,427510587.25726175
650000000.0000001,958062235.0761528
135000000.0,113099707.2622776
169999000.0,162056261.21170187
270000000.0,308485768.1338787
1600000000.0,1291247730.5619898
265000000.00000003,235107108.2150669
850000000.0,1156820635.071783
2000000000.0,1052429215.9997549
2100000000.0,1539353234.78712
560000000.0,747692964.2061281
250000000.0,174105214.62990093
210000000.0,313555341.93269587
500000000.0,610169759.0068703
1649999999.9999998,1370112058.4054387
720000000.0,1042966446.5378208
280000000.0,320247510.548306
510000000.0,436221154.3889389
360000000.0,310312331.5381732
450000000.0,522556651.4785118
250000000.0,305696217.0135727
810000000.0,773449581.3815441
660000000.0,1210911481.6366396
180000000.0,190729817.02384472
160000000.00000003,209563528.58479548
195000000.0,375423447.638134
570000000.0,409633003.33858967
590000000.0,779424292.535244
150000000.0,141491818.424685
1260000000.0000002,1271991015.4410138
3000000000.0,1885892682.5500655
185000000.0,101118556.00113106
690000000.0,688596413.4000745
465000000.0,425979038.0146074
730000000.0,711149271.4801483
290000000.0,370312724.1455908
280000000.0,254975192.5094657
650000000.0000001,564186123.4210868
530000000.00000006,611397034.5229726
1350000000.0,1202293151.8093548
612533000.0,797049889.0487847
235000000.0,218829321.54487848
400000000.0,711970398.9252377
550000000.0,647825879.2619195
290000000.0,381632323.09140444
154999999.99999997,108383749.85900259
320000000.00000006,263083702.87415504
1100000000.0,809477610.4078379
185000000.0,144862634.80037165
290000000.0,392498915.39147997
300000000.0,265759348.82145977
195000000.0,211335913.23637295
240000000.0,281127661.4078336
690000000.0,654068331.9618206
420000000.0,284725440.5131111
1500000000.0,996280770.7369156
200000000.0,149190041.24031878
405000000.0,239170852.75243044
275000000.0,291324700.3860183
267000000.0,342536426.3859391
440000000.0,702699585.8017626
330000000.0,267702730.26428843
680000000.0,336196515.59384537
490000000.0,771855383.7926536
550000000.0,578583928.7050896
630000000.0000001,885093247.5426087
729000000.0,844055490.1339455
340000000.0,443279182.43394184
170000000.0,227237298.05580997
630000000.0000001,746129762.7892904
338000000.0,514688966.15996313
975000000.0,1118912435.2397642
1750000000.0,1698599687.187037
245000000.0,265816521.54064608
130000000.0,251279647.4312706
190000000.0,156736207.0484085
950000000.0,867722740.9598484
350000000.0,429240092.56978655
420000000.0,726374656.4325733
1500000000.0,1408733475.10806
970000000.0,1077116266.2041311
470000000.0,907127042.9291973
635000000.0,769537328.9798703
160000000.00000003,79375162.40847969
235000000.0,219487417.7766285
180000000.0,207660070.5562005
295000000.0,303279861.9624772
340000000.0,433899667.0285244
270000000.0,352196117.6592903
1450000000.0,1076181942.5923295
210000000.0,365303843.9402251
350000000.0,231521705.8393941
1100000000.0,1479023702.1764867
770000000.0,700611524.1644888
320000000.00000006,93742201.93822479
195000000.0,148817960.5809393
299900000.0,235295996.41832113
590000000.0,420119086.29271317
1100000000.0,1050084426.3087511
540000000.0,619712052.1347561
225000000.0,219807562.05831242
314000000.0,380222072.0123644
613000000.0,782454895.5145869
810000000.0,1233132428.3560982
488000000.00000006,543532105.7932544
298000000.0,236661839.61454296
650000000.0000001,668365199.4555955
320000000.00000006,146902992.95087004
390000000.0,587454974.1428208
195000000.0,138064544.1725192
625000000.0,615192922.0746231
106000000.0,128509262.49575281
440000000.0,607212243.1275339
156000000.0,148811692.42593622
665000000.0,1022006412.0430493
154999999.99999997,157724387.95278215
265000000.00000003,247854615.6142168
500000000.0,512811323.805635
1000000000.0,850972267.6329827
250000000.0,203817454.07110596
235000000.0,277483016.7986517
595000000.0,556095216.7549429
450000000.0,597559052.1460438
360000000.0,403725620.55138063
720000000.0,751900439.1115732
1520000000.0,1442914477.7136447
315000000.00000006,438160931.4714265
490000000.0,557934197.1327996
420000000.0,379582570.7397661
170000000.0,204270942.2475629
210000000.0,133214313.29708958
650000000.0000001,408473951.7031145
140000000.0,66341257.802633286
1700000000.0,1471792407.7656488
350000000.0,287102291.7528362
400000000.0,337180961.3311186
140000000.0,103303912.04426718
692000000.0,-19665419.991714
154999999.99999997,117616877.78577518
330000000.0,275676183.20482206
360000000.0,388090073.80744314
240000000.0,272298856.02372694
130000000.0,84722583.13139963
330000000.0,415003337.5119386
1300000000.0000002,1495646533.8184164
340000000.0,83660556.43175697
650000000.0000001,678430180.758317
390000000.0,503945728.80525637
260000000.0,240328475.53435755
2200000000.0,1564633499.1484902
550000000.0,762548742.8853889
540000000.0,863152434.2727981
205000000.0,288143175.0091424
980000000.0,750894856.3937349
154999999.99999997,120037869.17356586
1600000000.0,1331851781.4424162
300000000.0,259685588.9261775
248000000.0,194645979.33323526
160000000.00000003,-19629762.20336485
280000000.0,215145359.697093
1200000000.0,757692483.3644919
260000000.0,255655652.16590834
450000000.0,350886404.74091864
120000000.0,70532875.2308302
295000000.0,241304134.91139412
320000000.00000006,404923924.19039345
180448000.0,233761707.82047224
1100000000.0,1110934819.2326856
300000000.0,504081488.0764842
1580000000.0,1432994014.6793766
110000000.0,87450916.4052434
175000000.0,453218122.0432005
120000000.0,50807254.78928709
550000000.0,849598284.6348104
309999999.99999994,398911827.58163357
110000000.0,24327756.1482234
870000000.0,771436746.4555855
130000000.0,13647530.50005436
470000000.0,639298044.235807
175000000.0,176010513.1927061
170000000.0,169179877.2074728
1180000000.0,1209995557.9306235
540000000.0,488419056.3632922
270000000.0,210392870.1911521
780000000.0,148043760.89595318
340000000.0,430791533.28511524
320000000.00000006,407957293.218544
85000000.0,277656.89052248
115000000.0,124753255.98533869
600000000.0,767512118.1210837
629999000.0,626682964.4933543
750000000.0,638731578.0402865
2900000000.0,1667727013.8814378
520000000.0,400827738.1226115
175000000.0,192593400.94666958
450000000.0,398208838.4969425
450000000.0,523554452.76476955
250000000.0,185462857.80351496
165000000.0,215571647.4590268
440000000.0,356584988.99205065
315000000.00000006,380917734.1521263
520000000.0,634414703.0863132
259999000.0,323986540.94372606
450000000.0,429757147.75460434
480000000.0,462520927.558094
150000000.0,31500089.234667778
185000000.0,98522815.90166092
225000000.0,254724360.2526436
270000000.0,318763673.27120304
321048000.0,345853952.01093864
240000000.0,275892252.36593723
390000000.0,560107152.0982628
680000000.0,583470792.1428661
1200000000.0,1397572955.0183039
145000000.0,96636905.80014038
350000000.0,237172030.03218985
250000000.0,363076960.0726242
1100000000.0,1146480550.094057
440000000.0,345863979.1851015
730000000.0,831407906.8443689
180000000.0,92652171.30025625
187000000.0,288950255.1109514
455000000.0,724438872.122014
182900000.0,170207719.59542704
550000000.0,569585877.3747072
800000000.0,1220467715.7599688
180000000.0,317133043.24200916
170000000.0,166352632.37732553
600000000.0,833205500.8029523
298000000.0,371352073.62455034
680000000.0,949067806.6726217
560000000.0,893200529.8862677
2740000000.0,1520405960.2708974
600000000.0,739112340.2075377
490000000.0,698711026.44168
750000000.0,399759319.66024923
520000000.0,579403129.9848456
2990000000.0000005,1293651003.6990461
298000000.0,370737548.2965231
360000000.0,472290567.58087873
800000000.0,827647239.6041551
2100000000.0,1097194029.22544
1150000000.0,1259236178.8389158
2000000000.0,1758193106.2855387
830000000.0,697134008.2787538
1180000000.0,908926325.9864631
265000000.00000003,245268002.18135214
270000000.0,353123993.47093534
715000000.0,964524324.120636
619999999.9999999,642520695.4151697
349000000.0,325844793.04382753
550000000.0,495803661.7651129
750000000.0,906126639.5089531
720000000.0,773714319.8496475
309999999.99999994,424886769.480988
780000000.0,682094775.1978812
195000000.0,202467519.90038347
1200000000.0,1187934101.2450733
424620400.0,638764643.2199945
149000000.0,28533116.698764324
89000000.0,35025351.95584345
329999999.0,380589158.15403986
175000000.0,81279250.40733719
550000000.0,649042803.4189487
160000000.00000003,206101250.848835
160000000.00000003,125529661.07102633
130000000.0,93796814.12419844
340000000.0,295571559.157516
350000000.0,473366152.0895057
570000000.0,828338224.6958375
1100000000.0,1183658273.941741
590000000.0,645622444.6437545
1600000000.0,1455003207.565154
370000000.0,565947799.7369494
750000000.0,1182009502.9318686
480000000.0,398907647.247787
130000000.0,90341662.48499584
750000000.0,588016456.5999975
480000000.0,297225502.0191264
1500000000.0,1125824551.7040167
98000000.0,41667003.81744146
495000000.0,24710544.579249382
220000000.0,202782851.40796566
225000000.0,219892212.6761074
550000000.0,765098276.8530025
250000000.0,240545747.53598642
505000000.0,306387978.7981453
250000000.0,306573413.0758419
295000000.0,335923735.71576977
625000000.0,884407649.1551704
1350000000.0,1285187050.8775353
340000000.0,341746726.02433014
130000000.0,141931151.91314125
1150000000.0,960390685.5710306
680000000.0,664710695.3509517
1300000000.0000002,1303389968.7549324
320000000.00000006,335710663.5770893
850000000.0,915182649.8219914
340000000.0,482817037.2812576
365000000.0,438997384.7545328
470000000.0,488625307.7090297
550000000.0,756873979.4102087
1150000000.0,1174522087.5525637
300000000.0,295764010.0172396
450000000.0,333441478.90418434
164000000.0,141845090.7395892
580000000.0,498072910.5132828
135000000.0,125108495.522326
360000000.0,742781439.192738
160000000.00000003,260718323.72645044
1190000000.0,1090780422.489995
250000000.0,387617216.16689205
320000000.00000006,461738459.45778847
330000000.0,218003953.18155384
400000000.0,261153285.96856165
120000000.0,95500180.38599348
450000000.0,453678744.4316883
160000000.00000003,202072696.71618795
180000000.0,102882375.60091925
370000000.0,326927184.39247847
695000000.0,759224528.5630684
380000000.0,256174019.78542805
950000000.0,690876858.782598
990000000.0,689190804.7959676
250000000.0,232269117.42978382
276000000.0,344927900.8204045
600000000.0,895585896.9826097
360000000.0,321082626.0423598
599000000.0,464544763.95318127
60000000.0,102194126.48830795
225000000.0,227617739.79579926
870000000.0,818531599.5319386
95000000.0,-12525070.707594395
200000000.0,222846138.87868452
330000000.0,430044498.2996268
350000000.0,410952175.59839535
563444000.0,433582010.02189636
750000000.0,847708507.9065332
760000000.0,580624287.2278819
380000000.0,324917487.66730595
600000000.0,476491781.5404124
370000000.0,435403391.7390857
426150001.0,453897870.1698456
320000000.00000006,434296851.0116348
649000000.0,920267153.8296647
690000000.0,700480049.8736844
261000000.0,265577684.00454283
1150000000.0,1412670846.1561449
510000000.0,739217915.982894
670000000.0,701891103.2492194
1450000000.0,1453291076.5644565
570000000.0,416328888.68362284
296000000.0,188681910.762043
330000000.0,314795212.3060312
1600000000.0,1115571421.9445505
1350000000.0,1345174088.4945033
230000000.0,231869223.98809052
390000000.0,268675600.2597146
500000000.0,526665560.5239148
930000000.0,978111958.9337301
1250000000.0,1313023561.5358787
780000000.0,906659449.9882994
130000000.0,72015522.39807463
250000000.0,261078283.0954914
330000000.0,444428706.42700195
935000000.0,775555354.6148753
340000000.0,466815847.15535545
530000000.00000006,517130476.6403661
1450000000.0,1229945873.0093622
720000000.0,585575299.8358092
170000000.0,96059743.64214802
225000000.0,175358715.575953
1200000000.0,1260883896.7866073
1100000000.0,1302312755.1757832
148000000.0,125934718.91782999
230000000.0,133158436.19507265
150000000.0,129651058.91450596
500000000.0,706913194.5190487
180000000.0,250079314.58217287
160000000.00000003,-47522064.986888885
1980000000.0,1127961875.3730826
68000000.0,20308185.82810545
231000000.0,252943775.2179613
350000000.0,529144277.36517954
550000000.0,286189074.0534239
1330500000.0,1070186642.2760897
800000000.0,753533061.2446041
475000000.0,482208068.6253691
309999999.99999994,371986364.76980925
150000000.0,60046171.910441875
550000000.0,512309462.28812695
320000000.00000006,597631943.0234871
460000000.0,472214712.7386799
619999999.9999999,317976377.4623165
415000000.0,558681223.542109
390000000.0,345753093.72525215
180000000.0,160835620.69460535
230000000.0,268879927.1680708
270000000.0,376974151.5348935
450000000.0,419243217.61426926
170000000.0,168797814.43092537
160000000.00000003,168839020.73836422
275000000.0,329162472.12185526
309999999.99999994,276243114.8056216
420000000.0,463914353.54659843
160000000.00000003,139953328.42092896
186000000.0,126920572.91102076
600000000.0,556266213.5957661
740000000.0,671317622.5543566
660000000.0,1024757404.6443844
364900000.0,156931960.54468012
240000000.0,241285423.99299955
147000000.0,121595192.18705225
185000000.0,195525630.74276304
83000000.0,28244681.151874542
135000000.0,42451383.091082096
365000000.0,469204949.8562231
90000000.0,25164279.154599667
248000000.0,198385428.6909232
185000000.0,186592380.03475666
780000000.0,934003823.2145185
183000000.0,185110722.59259892
500000000.0,903031592.0750885
430000000.0,543478984.9335194
550000000.0,966922625.313251
239000000.0,139537055.1629243
295000000.0,295670485.79387665
429000000.0,432896574.0572958
340000000.0,233329362.66842747
195000000.0,171149629.38072634
278000000.0,228163952.78566742
280000000.0,367995624.51521015
700000000.0,844318394.971448
210000000.0,262726158.0366974
120000000.0,102527168.31099224
350000000.0,578641715.1661525
450000000.0,1178103595.0155735
290000000.0,362531008.2070885
600000000.0,782506842.5821309
330000000.0,289861202.3473687
400000000.0,537292785.7004609
210000000.0,107335496.08989286
280000000.0,289032580.03820467
300000000.0,340517042.5786381
800000000.0,951548704.5291138
460000000.0,276000660.5445752
600000000.0,951182777.4008822
700000000.0,428348802.2241254
490000000.0,580963675.8174334
260000000.0,291537114.1331496
250000000.0,237076720.8258028
240000000.0,216963993.63187265
275000000.0,402481296.3666334
240000000.0,122845880.2390151
655000000.0,710397553.8039465
570000000.0,494528035.76287985
350000000.0,383205226.40113163
490000000.0,839587525.363739
262000000.0,171320841.78013897
360000000.0,375039250.6470442
295000000.0,292035424.98190546
430000000.0,187843548.29010677
190000000.0,267483376.67025852
1050000000.0,1138459165.5501637
208673000.0,221537201.47082996
810000000.0,914509490.8385811
250000000.0,299781721.6768689
300000000.0,244680127.7025671
530000000.00000006,519884755.4933529
950000000.0,1092879713.7009597
430000000.0,507296166.79245615
160000000.00000003,184760654.41766357
395000000.0,385009594.4856868
130000000.0,183430136.60120773
840000000.0,1072754840.4101539
354000000.0,322165458.9265013
380000000.0,330613401.58728886
240000000.0,297181980.2869711
580000000.0,615780502.9009066
170000000.0,172669143.43680096
780000000.0,820144687.582881
680000000.0,740112577.0043678
850000000.0,888159855.2040434
200000000.0,217298761.9040146
170000000.0,160067671.71668577
450000000.0,428027596.34571123
250000000.0,337264938.1782131
530000000.00000006,452223738.89041805
500000000.0,470161267.25191593
530000000.00000006,378725987.8043742
177000000.0,154922722.73978043
270000000.0,501074966.7999158
330000000.0,443148359.0448241
600000000.0,616241561.0873203
400000000.0,437079384.7058644
499500000.0,842174295.0509901
351999999.99999994,21018252.738119602
650000000.0000001,622456754.0995169
388000000.0,468807088.9794264
130000000.0,23433751.00054884
790000000.0,759503646.1161833
165000000.0,146462949.442554
250000000.0,411893050.98923874
480000000.0,611885096.3737388
1090000000.0,1109806709.5987215
280000000.0,444051921.16487455
185000000.0,94009123.53888607
1300000000.0000002,1300991240.151022
340000000.0,487541477.761776
130000000.0,106019258.72392368
215000000.0,155719276.69179058
660000000.0,1161813963.2418041
225000000.0,216190968.74485064
485000000.0,444460019.60228395
285000000.0,223283120.38775063
315000000.00000006,324465803.83281374
135000000.0,102669624.1816783
600000000.0,876919842.5767603
660000000.0,700709535.4337234
195000000.0,331433135.4440336
1200000000.0,1129182629.5245142
118000000.0,12559168.401337624
150000000.0,90483340.45314789
1980000000.0,1353916989.4487367
2300000000.0,1433031329.8627348
120000000.0,-12041855.517608643
178000000.0,188542689.8576746
770000000.0,314535442.07974195
850000000.0,629751991.4157948
290000000.0,301194918.60474205
135000000.0,175524351.2208786
265000000.00000003,173881460.15399933
160000000.00000003,60029383.264341354
1600000000.0,1356269682.4474232
250000000.0,240434403.1786723
165000000.0,133865327.9671154
720000000.0,881558792.4245124
690000000.0,410155611.03529215
305000000.0,285826045.0317154
650000000.0000001,935128201.8967309
220000000.0,156333627.08109617
320000000.00000006,300328347.8267622
225000000.0,318673692.57516384
94900000.0,111768393.30674648
550000000.0,486001566.41429424
275000000.0,383671422.35100174
950000000.0,968489317.4658394
230000000.0,352018258.03870106
480000000.0,310299816.2236147
340000000.0,327122890.6657648
390000000.0,497014463.1974535
230000000.0,188693024.00687075
340000000.0,327834378.2483978
200000000.0,204191175.2838626
450000000.0,533739732.23939705
295000000.0,411977988.02598095
210000000.0,246543842.5844822
420000000.0,307351245.8756027
239000000.0,34009325.089194775
175000000.0,80313802.18143892
430000000.0,453788560.1437826
98000000.0,-20271378.84975195
230000000.0,276322497.22405195
380000000.0,402911128.2411027
350000000.0,606569173.1613379
120000000.0,89516027.0576849
220000000.0,305629181.5501852
1180000000.0,1088614351.4975815
162000000.0,123885479.94488144
700000000.0,686964869.358417
639000000.0,603103682.643373
390000000.0,510965311.58089304
850000000.0,1065592792.100028
1800000000.0,1471866637.0158901
589900000.0,743611102.9439306
390000000.0,610779175.1593885
245000000.0,241881288.88654613
255000000.0,362977492.84772825
