Y Real,Y Predicho
270000000.0,205862383.51936468
780000000.0,551671445.7914113
340000000.0,377098401.8746447
320000000.00000006,329858955.0279274
85000000.0,157951466.2221248
115000000.0,162841097.22066775
600000000.0,760260265.4733193
629999000.0,500025905.967109
750000000.0,622498954.8860513
2900000000.0,1836400216.9663734
520000000.0,348550276.0822741
175000000.0,157698147.51229528
450000000.0,379286145.80953836
450000000.0,433605152.3164658
250000000.0,153165152.10037225
165000000.0,207945625.56657022
440000000.0,306046211.45335335
315000000.00000006,443823265.17654216
520000000.0,483320313.6357448
259999000.0,296649513.1638859
450000000.0,346723908.3941537
480000000.0,424452723.35640645
150000000.0,133991233.88596173
185000000.0,205642993.14782438
225000000.0,286593550.60370064
270000000.0,310355128.4915608
321048000.0,338298263.39041936
240000000.0,292326189.18720657
390000000.0,621726444.3286484
680000000.0,528023300.4161599
1200000000.0,1443551648.003695
145000000.0,198995090.46384162
350000000.0,224671000.39251414
250000000.0,279994717.15054643
1100000000.0,1060814619.1622545
440000000.0,366405252.6974126
730000000.0,765573554.4297751
180000000.0,166992910.89198336
187000000.0,460340005.50390136
455000000.0,684849856.0929395
182900000.0,159690341.59638467
550000000.0,534971023.0923632
800000000.0,1356646505.2393885
180000000.0,502487949.88596493
170000000.0,161505693.54610702
600000000.0,844320241.7752552
298000000.0,305934441.2658713
680000000.0,977560375.9320952
560000000.0,989223954.5552222
2740000000.0,1742202020.7878816
600000000.0,742171941.8637568
490000000.0,626696325.6315904
750000000.0,368367164.57630205
520000000.0,503709848.46229416
2990000000.0000005,1332767972.679668
298000000.0,382849949.1528356
360000000.0,440222520.9451056
800000000.0,728859027.2471172
2100000000.0,1054986057.5295192
1150000000.0,1313830101.5397599
2000000000.0,1779903723.0791495
830000000.0,639820812.1073219
1180000000.0,898090817.0397893
265000000.00000003,255059726.97471863
270000000.0,435207342.39640427
715000000.0,975049857.7335169
619999999.9999999,526199795.1316159
349000000.0,397888318.7213363
550000000.0,387770158.09126365
750000000.0,1005303294.9873012
720000000.0,739929977.5768564
309999999.99999994,327941764.87044
780000000.0,819337470.252575
195000000.0,210980523.90370923
1200000000.0,1153821352.4903724
424620400.0,629832919.1304224
149000000.0,174594732.4715729
89000000.0,115386811.08201253
329999999.0,306155485.64457977
175000000.0,154478703.0537163
550000000.0,594609223.4261433
160000000.00000003,172018577.53286418
160000000.00000003,208084983.05310658
130000000.0,133116016.45506482
340000000.0,306776172.9413555
350000000.0,434641396.50711364
